ubicacion,key,precio,m2,rooms,bathroom,alcaldia,auction,page,property,operation
"Juventino Rosas 18, San Jose, Tlah...","[99, 97, 115, 97, 32, 101, 110, 32, 114, 101, 109, 97, 116, 101, 32, 101, 110, 32, 115, 97, 110, 32, 106, 111, 115, 101, 32, 116, 108, 97, 104, 117, 97, 99, 32, 97, 106, 117, 118, 101, 110, 116, 105, 110, 111, 32, 114, 111, 115, 97, 115, 32, 32, 115, 97, 110, 32, 106, 111, 115, 233, 32, 116, 108, 225, 104]",3601129,4,415,0,TLAHUAC,True,MC,Departamentos,Venta
"Salvador Diaz Miron, Santa Ana Pon...","[99, 97, 115, 97, 32, 101, 110, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 99, 100, 109, 120, 32, 109, 233, 120, 105, 99, 111, 32, 106, 99, 98, 98, 115, 97, 108, 118, 97, 100, 111, 114, 32, 100, 237, 97, 122, 32, 109, 105, 114, 243, 110, 32, 115, 97, 110, 116, 97, 32, 97, 110, 97, 32, 112, 111, 110]",320000,2,65,0,TLAHUAC,True,MC,Departamentos,Venta
"Salvador Diaz Miron, Santa Ana Pon...","[99, 97, 115, 97, 32, 101, 110, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 99, 100, 109, 120, 32, 109, 233, 120, 105, 99, 111, 32, 106, 99, 98, 98, 115, 97, 108, 118, 97, 100, 111, 114, 32, 100, 237, 97, 122, 32, 109, 105, 114, 243, 110, 32, 115, 97, 110, 116, 97, 32, 97, 110, 97, 32, 112, 111, 110]",320000,2,65,0,TLAHUAC,True,MC,Departamentos,Venta
"Salvador Diaz Miron, Santa Ana Pon...","[99, 97, 115, 97, 32, 101, 110, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 99, 100, 109, 120, 32, 109, 233, 120, 105, 99, 111, 32, 106, 99, 98, 98, 115, 97, 108, 118, 97, 100, 111, 114, 32, 100, 237, 97, 122, 32, 109, 105, 114, 243, 110, 32, 115, 97, 110, 116, 97, 32, 97, 110, 97, 32, 112, 111, 110]",320000,2,65,0,TLAHUAC,True,MC,Departamentos,Venta
"Salvador Diaz Miron, Santa Ana Pon...","[99, 97, 115, 97, 32, 101, 110, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 99, 100, 109, 120, 32, 109, 233, 120, 105, 99, 111, 32, 106, 99, 98, 98, 115, 97, 108, 118, 97, 100, 111, 114, 32, 100, 237, 97, 122, 32, 109, 105, 114, 243, 110, 32, 115, 97, 110, 116, 97, 32, 97, 110, 97, 32, 112, 111, 110]",320000,2,65,0,TLAHUAC,True,MC,Departamentos,Venta
"Miguel Hidalgo 186, Niño Jesus, Ci...","[99, 97, 115, 97, 32, 100, 101, 32, 99, 117, 97, 116, 114, 111, 32, 114, 101, 99, 97, 109, 97, 114, 97, 115, 32, 101, 110, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 99, 111, 108, 111, 110, 105, 97, 32, 100, 101, 108, 32, 110, 105, 241, 111, 32, 106, 101, 115, 117, 115, 32, 116, 108, 97, 104, 117, 97, 99, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 32, 110, 105, 241, 111, 32, 106, 101, 115, 250, 115, 32, 99, 105]",5500044,4,357,0,TLAHUAC,False,MC,Departamentos,Venta
"Miguel Hidalgo 186, Niño Jesus, Ci...","[99, 97, 115, 97, 32, 100, 101, 32, 99, 117, 97, 116, 114, 111, 32, 114, 101, 99, 97, 109, 97, 114, 97, 115, 32, 101, 110, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 99, 111, 108, 111, 110, 105, 97, 32, 100, 101, 108, 32, 110, 105, 241, 111, 32, 106, 101, 115, 117, 115, 32, 116, 108, 97, 104, 117, 97, 99, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 32, 110, 105, 241, 111, 32, 106, 101, 115, 250, 115, 32, 99, 105]",5500044,4,357,0,TLAHUAC,False,MC,Departamentos,Venta
"Miguel Hidalgo 186, Niño Jesus, Ci...","[99, 97, 115, 97, 32, 100, 101, 32, 99, 117, 97, 116, 114, 111, 32, 114, 101, 99, 97, 109, 97, 114, 97, 115, 32, 101, 110, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 99, 111, 108, 111, 110, 105, 97, 32, 100, 101, 108, 32, 110, 105, 241, 111, 32, 106, 101, 115, 117, 115, 32, 116, 108, 97, 104, 117, 97, 99, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 32, 110, 105, 241, 111, 32, 106, 101, 115, 250, 115, 32, 99, 105]",5500044,4,357,0,TLAHUAC,False,MC,Departamentos,Venta
"Miguel Hidalgo 186, Niño Jesus, Ci...","[99, 97, 115, 97, 32, 100, 101, 32, 99, 117, 97, 116, 114, 111, 32, 114, 101, 99, 97, 109, 97, 114, 97, 115, 32, 101, 110, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 99, 111, 108, 111, 110, 105, 97, 32, 100, 101, 108, 32, 110, 105, 241, 111, 32, 106, 101, 115, 117, 115, 32, 116, 108, 97, 104, 117, 97, 99, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 32, 110, 105, 241, 111, 32, 106, 101, 115, 250, 115, 32, 99, 105]",5500044,4,357,0,TLAHUAC,False,MC,Departamentos,Venta
"Carmen 5, Miguel Hidalgo, Ciudad D...","[99, 97, 115, 97, 32, 101, 110, 32, 116, 108, 97, 104, 117, 97, 99, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 99, 97, 114, 109, 101, 110, 32, 32, 99, 100, 109, 120, 32, 32, 32, 121, 114, 32, 32, 100, 105, 32, 99, 97, 114, 109, 101, 110, 32, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 99, 105, 117, 100, 97, 100, 32, 100]",640302,3,178,0,TLAHUAC,False,MC,Departamentos,Venta
"Carmen 5, Miguel Hidalgo, Ciudad D...","[99, 97, 115, 97, 32, 101, 110, 32, 116, 108, 97, 104, 117, 97, 99, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 99, 97, 114, 109, 101, 110, 32, 32, 99, 100, 109, 120, 32, 32, 32, 121, 114, 32, 32, 100, 105, 32, 99, 97, 114, 109, 101, 110, 32, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 99, 105, 117, 100, 97, 100, 32, 100]",640302,3,178,0,TLAHUAC,False,MC,Departamentos,Venta
"Carmen 5, Miguel Hidalgo, Ciudad D...","[99, 97, 115, 97, 32, 101, 110, 32, 116, 108, 97, 104, 117, 97, 99, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 99, 97, 114, 109, 101, 110, 32, 32, 99, 100, 109, 120, 32, 32, 32, 121, 114, 32, 32, 100, 105, 32, 99, 97, 114, 109, 101, 110, 32, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 99, 105, 117, 100, 97, 100, 32, 100]",640302,3,178,0,TLAHUAC,False,MC,Departamentos,Venta
"Carmen 5, Miguel Hidalgo, Ciudad D...","[99, 97, 115, 97, 32, 101, 110, 32, 116, 108, 97, 104, 117, 97, 99, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 99, 97, 114, 109, 101, 110, 32, 32, 99, 100, 109, 120, 32, 32, 32, 121, 114, 32, 32, 100, 105, 32, 99, 97, 114, 109, 101, 110, 32, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 99, 105, 117, 100, 97, 100, 32, 100]",640302,3,178,0,TLAHUAC,False,MC,Departamentos,Venta
"Pez Angel, Del Mar, Tlahuac, Distr...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 111, 110, 32, 97, 99, 99, 101, 115, 111, 114, 105, 97, 115, 32, 99, 111, 109, 101, 114, 99, 105, 97, 108, 101, 115, 32, 101, 110, 32, 116, 108, 97, 104, 117, 97, 99, 32, 99, 100, 109, 120, 112, 101, 122, 32, 110, 103, 101, 108, 32, 100, 101, 108, 32, 109, 97, 114, 32, 116, 108, 225, 104, 117, 97, 99, 32, 100, 105, 115, 116, 114]",3200000,6,249,0,TLAHUAC,False,MC,Departamentos,Venta
"Pez Angel, Del Mar, Tlahuac, Distr...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 111, 110, 32, 97, 99, 99, 101, 115, 111, 114, 105, 97, 115, 32, 99, 111, 109, 101, 114, 99, 105, 97, 108, 101, 115, 32, 101, 110, 32, 116, 108, 97, 104, 117, 97, 99, 32, 99, 100, 109, 120, 112, 101, 122, 32, 110, 103, 101, 108, 32, 100, 101, 108, 32, 109, 97, 114, 32, 116, 108, 225, 104, 117, 97, 99, 32, 100, 105, 115, 116, 114]",3200000,6,249,0,TLAHUAC,False,MC,Departamentos,Venta
"Pez Angel, Del Mar, Tlahuac, Distr...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 111, 110, 32, 97, 99, 99, 101, 115, 111, 114, 105, 97, 115, 32, 99, 111, 109, 101, 114, 99, 105, 97, 108, 101, 115, 32, 101, 110, 32, 116, 108, 97, 104, 117, 97, 99, 32, 99, 100, 109, 120, 112, 101, 122, 32, 110, 103, 101, 108, 32, 100, 101, 108, 32, 109, 97, 114, 32, 116, 108, 225, 104, 117, 97, 99, 32, 100, 105, 115, 116, 114]",3200000,6,249,0,TLAHUAC,False,MC,Departamentos,Venta
"Pez Angel, Del Mar, Tlahuac, Distr...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 111, 110, 32, 97, 99, 99, 101, 115, 111, 114, 105, 97, 115, 32, 99, 111, 109, 101, 114, 99, 105, 97, 108, 101, 115, 32, 101, 110, 32, 116, 108, 97, 104, 117, 97, 99, 32, 99, 100, 109, 120, 112, 101, 122, 32, 110, 103, 101, 108, 32, 100, 101, 108, 32, 109, 97, 114, 32, 116, 108, 225, 104, 117, 97, 99, 32, 100, 105, 115, 116, 114]",3200000,6,249,0,TLAHUAC,False,MC,Departamentos,Venta
"3a Cerrada De Monte Carmelo 12, El...","[118, 101, 110, 116, 97, 32, 100, 101, 32, 99, 97, 115, 97, 32, 101, 110, 32, 115, 97, 110, 32, 106, 117, 97, 110, 32, 105, 120, 116, 97, 121, 111, 112, 97, 110, 32, 116, 108, 97, 104, 117, 97, 99, 97, 32, 99, 101, 114, 114, 97, 100, 97, 32, 100, 101, 32, 109, 111, 110, 116, 101, 32, 99, 97, 114, 109, 101, 108, 111, 32, 32, 101, 108]",3700000,4,140,0,TLAHUAC,False,MC,Departamentos,Venta
"3a Cerrada De Monte Carmelo 12, El...","[118, 101, 110, 116, 97, 32, 100, 101, 32, 99, 97, 115, 97, 32, 101, 110, 32, 115, 97, 110, 32, 106, 117, 97, 110, 32, 105, 120, 116, 97, 121, 111, 112, 97, 110, 32, 116, 108, 97, 104, 117, 97, 99, 97, 32, 99, 101, 114, 114, 97, 100, 97, 32, 100, 101, 32, 109, 111, 110, 116, 101, 32, 99, 97, 114, 109, 101, 108, 111, 32, 32, 101, 108]",3700000,4,140,0,TLAHUAC,False,MC,Departamentos,Venta
"3a Cerrada De Monte Carmelo 12, El...","[118, 101, 110, 116, 97, 32, 100, 101, 32, 99, 97, 115, 97, 32, 101, 110, 32, 115, 97, 110, 32, 106, 117, 97, 110, 32, 105, 120, 116, 97, 121, 111, 112, 97, 110, 32, 116, 108, 97, 104, 117, 97, 99, 97, 32, 99, 101, 114, 114, 97, 100, 97, 32, 100, 101, 32, 109, 111, 110, 116, 101, 32, 99, 97, 114, 109, 101, 108, 111, 32, 32, 101, 108]",3700000,4,140,0,TLAHUAC,False,MC,Departamentos,Venta
"3a Cerrada De Monte Carmelo 12, El...","[118, 101, 110, 116, 97, 32, 100, 101, 32, 99, 97, 115, 97, 32, 101, 110, 32, 115, 97, 110, 32, 106, 117, 97, 110, 32, 105, 120, 116, 97, 121, 111, 112, 97, 110, 32, 116, 108, 97, 104, 117, 97, 99, 97, 32, 99, 101, 114, 114, 97, 100, 97, 32, 100, 101, 32, 109, 111, 110, 116, 101, 32, 99, 97, 114, 109, 101, 108, 111, 32, 32, 101, 108]",3700000,4,140,0,TLAHUAC,False,MC,Departamentos,Venta
"Agustin Gutierrez 100, Casa  6, Co...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 103, 101, 110, 101, 114, 97, 108, 32, 112, 101, 100, 114, 111, 32, 109, 97, 114, 237, 97, 32, 97, 110, 97, 121, 97, 97, 103, 117, 115, 116, 237, 110, 32, 103, 117, 116, 105, 101, 114, 114, 101, 122, 32, 32, 99, 97, 115, 97, 32, 32, 32, 99, 111]",6100000,2,148,0,TLAHUAC,False,MC,Departamentos,Venta
"Agustin Gutierrez 100, Casa  6, Co...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 103, 101, 110, 101, 114, 97, 108, 32, 112, 101, 100, 114, 111, 32, 109, 97, 114, 237, 97, 32, 97, 110, 97, 121, 97, 97, 103, 117, 115, 116, 237, 110, 32, 103, 117, 116, 105, 101, 114, 114, 101, 122, 32, 32, 99, 97, 115, 97, 32, 32, 32, 99, 111]",6100000,2,148,0,TLAHUAC,False,MC,Departamentos,Venta
"Agustin Gutierrez 100, Casa  6, Co...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 103, 101, 110, 101, 114, 97, 108, 32, 112, 101, 100, 114, 111, 32, 109, 97, 114, 237, 97, 32, 97, 110, 97, 121, 97, 97, 103, 117, 115, 116, 237, 110, 32, 103, 117, 116, 105, 101, 114, 114, 101, 122, 32, 32, 99, 97, 115, 97, 32, 32, 32, 99, 111]",6100000,2,148,0,TLAHUAC,False,MC,Departamentos,Venta
"Agustin Gutierrez 100, Casa  6, Co...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 103, 101, 110, 101, 114, 97, 108, 32, 112, 101, 100, 114, 111, 32, 109, 97, 114, 237, 97, 32, 97, 110, 97, 121, 97, 97, 103, 117, 115, 116, 237, 110, 32, 103, 117, 116, 105, 101, 114, 114, 101, 122, 32, 32, 99, 97, 115, 97, 32, 32, 32, 99, 111]",6100000,2,148,0,TLAHUAC,False,MC,Departamentos,Venta
"Flauta Magica, Miguel Hidalgo, Tla...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 102, 108, 97, 117, 116, 97, 32, 109, 225, 103, 105, 99, 97, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 116, 108, 225]",4750000,8,482,0,TLAHUAC,False,MC,Departamentos,Venta
"Flauta Magica, Miguel Hidalgo, Tla...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 102, 108, 97, 117, 116, 97, 32, 109, 225, 103, 105, 99, 97, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 116, 108, 225]",4750000,8,482,0,TLAHUAC,False,MC,Departamentos,Venta
"Flauta Magica, Miguel Hidalgo, Tla...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 102, 108, 97, 117, 116, 97, 32, 109, 225, 103, 105, 99, 97, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 116, 108, 225]",4750000,8,482,0,TLAHUAC,False,MC,Departamentos,Venta
"Flauta Magica, Miguel Hidalgo, Tla...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 102, 108, 97, 117, 116, 97, 32, 109, 225, 103, 105, 99, 97, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 116, 108, 225]",4750000,8,482,0,TLAHUAC,False,MC,Departamentos,Venta
"Durazno, La Guadalupe, Santa Catar...","[99, 243, 109, 111, 100, 97, 32, 121, 32, 97, 99, 111, 103, 101, 100, 111, 114, 97, 32, 99, 97, 115, 97, 32, 111, 112, 111, 114, 116, 117, 110, 105, 100, 97, 100, 32, 100, 117, 114, 97, 122, 110, 111, 32, 108, 97, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114, 105, 110, 97, 32, 121, 101, 99, 97, 104, 117, 105, 116, 122, 111, 116, 108, 32, 116, 108, 97, 104, 117, 97, 99, 32, 99, 100, 109, 120, 32, 109, 233, 120, 105, 99, 111, 32, 103, 106, 114, 108, 32, 98, 100, 117, 114, 97, 122, 110, 111, 32, 108, 97, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114]",2020000,3,280,0,TLAHUAC,False,MC,Departamentos,Venta
"Durazno, La Guadalupe, Santa Catar...","[99, 243, 109, 111, 100, 97, 32, 121, 32, 97, 99, 111, 103, 101, 100, 111, 114, 97, 32, 99, 97, 115, 97, 32, 111, 112, 111, 114, 116, 117, 110, 105, 100, 97, 100, 32, 100, 117, 114, 97, 122, 110, 111, 32, 108, 97, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114, 105, 110, 97, 32, 121, 101, 99, 97, 104, 117, 105, 116, 122, 111, 116, 108, 32, 116, 108, 97, 104, 117, 97, 99, 32, 99, 100, 109, 120, 32, 109, 233, 120, 105, 99, 111, 32, 103, 106, 114, 108, 32, 98, 100, 117, 114, 97, 122, 110, 111, 32, 108, 97, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114]",2020000,3,280,0,TLAHUAC,False,MC,Departamentos,Venta
"Durazno, La Guadalupe, Santa Catar...","[99, 243, 109, 111, 100, 97, 32, 121, 32, 97, 99, 111, 103, 101, 100, 111, 114, 97, 32, 99, 97, 115, 97, 32, 111, 112, 111, 114, 116, 117, 110, 105, 100, 97, 100, 32, 100, 117, 114, 97, 122, 110, 111, 32, 108, 97, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114, 105, 110, 97, 32, 121, 101, 99, 97, 104, 117, 105, 116, 122, 111, 116, 108, 32, 116, 108, 97, 104, 117, 97, 99, 32, 99, 100, 109, 120, 32, 109, 233, 120, 105, 99, 111, 32, 103, 106, 114, 108, 32, 98, 100, 117, 114, 97, 122, 110, 111, 32, 108, 97, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114]",2020000,3,280,0,TLAHUAC,False,MC,Departamentos,Venta
"Durazno, La Guadalupe, Santa Catar...","[99, 243, 109, 111, 100, 97, 32, 121, 32, 97, 99, 111, 103, 101, 100, 111, 114, 97, 32, 99, 97, 115, 97, 32, 111, 112, 111, 114, 116, 117, 110, 105, 100, 97, 100, 32, 100, 117, 114, 97, 122, 110, 111, 32, 108, 97, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114, 105, 110, 97, 32, 121, 101, 99, 97, 104, 117, 105, 116, 122, 111, 116, 108, 32, 116, 108, 97, 104, 117, 97, 99, 32, 99, 100, 109, 120, 32, 109, 233, 120, 105, 99, 111, 32, 103, 106, 114, 108, 32, 98, 100, 117, 114, 97, 122, 110, 111, 32, 108, 97, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114]",2020000,3,280,0,TLAHUAC,False,MC,Departamentos,Venta
"Carmen 5, Miguel Hidalgo, 13200 Ci...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 108, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 116, 108, 225, 104, 117, 97, 99, 32, 99, 100, 109, 120, 32, 100, 103, 99, 97, 114, 109, 101, 110, 32, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 32, 99, 105]",640302,3,178,0,TLAHUAC,False,MC,Departamentos,Venta
"Carmen 5, Miguel Hidalgo, 13200 Ci...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 108, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 116, 108, 225, 104, 117, 97, 99, 32, 99, 100, 109, 120, 32, 100, 103, 99, 97, 114, 109, 101, 110, 32, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 32, 99, 105]",640302,3,178,0,TLAHUAC,False,MC,Departamentos,Venta
"Carmen 5, Miguel Hidalgo, 13200 Ci...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 108, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 116, 108, 225, 104, 117, 97, 99, 32, 99, 100, 109, 120, 32, 100, 103, 99, 97, 114, 109, 101, 110, 32, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 32, 99, 105]",640302,3,178,0,TLAHUAC,False,MC,Departamentos,Venta
"Carmen 5, Miguel Hidalgo, 13200 Ci...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 108, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 116, 108, 225, 104, 117, 97, 99, 32, 99, 100, 109, 120, 32, 100, 103, 99, 97, 114, 109, 101, 110, 32, 32, 109, 105, 103, 117, 101, 108, 32, 104, 105, 100, 97, 108, 103, 111, 32, 32, 99, 105]",640302,3,178,0,TLAHUAC,False,MC,Departamentos,Venta
"Durazno, La Guadalupe, Santa Catar...","[101, 120, 99, 101, 108, 101, 110, 116, 101, 32, 99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 111, 110, 32, 108, 111, 99, 97, 108, 32, 101, 110, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 121, 101, 99, 97, 104, 117, 105, 116, 122, 111, 116, 108, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114, 105, 110, 97, 32, 116, 108, 97, 104, 117, 97, 99, 32, 100, 117, 114, 97, 122, 110, 111, 32, 108, 97, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114]",2020000,3,280,0,TLAHUAC,False,MC,Departamentos,Venta
"Durazno, La Guadalupe, Santa Catar...","[101, 120, 99, 101, 108, 101, 110, 116, 101, 32, 99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 111, 110, 32, 108, 111, 99, 97, 108, 32, 101, 110, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 121, 101, 99, 97, 104, 117, 105, 116, 122, 111, 116, 108, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114, 105, 110, 97, 32, 116, 108, 97, 104, 117, 97, 99, 32, 100, 117, 114, 97, 122, 110, 111, 32, 108, 97, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114]",2020000,3,280,0,TLAHUAC,False,MC,Departamentos,Venta
"Durazno, La Guadalupe, Santa Catar...","[101, 120, 99, 101, 108, 101, 110, 116, 101, 32, 99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 111, 110, 32, 108, 111, 99, 97, 108, 32, 101, 110, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 121, 101, 99, 97, 104, 117, 105, 116, 122, 111, 116, 108, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114, 105, 110, 97, 32, 116, 108, 97, 104, 117, 97, 99, 32, 100, 117, 114, 97, 122, 110, 111, 32, 108, 97, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114]",2020000,3,280,0,TLAHUAC,False,MC,Departamentos,Venta
"Durazno, La Guadalupe, Santa Catar...","[101, 120, 99, 101, 108, 101, 110, 116, 101, 32, 99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 111, 110, 32, 108, 111, 99, 97, 108, 32, 101, 110, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 121, 101, 99, 97, 104, 117, 105, 116, 122, 111, 116, 108, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114, 105, 110, 97, 32, 116, 108, 97, 104, 117, 97, 99, 32, 100, 117, 114, 97, 122, 110, 111, 32, 108, 97, 32, 103, 117, 97, 100, 97, 108, 117, 112, 101, 32, 115, 97, 110, 116, 97, 32, 99, 97, 116, 97, 114]",2020000,3,280,0,TLAHUAC,False,MC,Departamentos,Venta
"Juan De Dios Peza 61, Santa Ana Nt...","[99, 99, 32, 115, 101, 32, 118, 101, 110, 100, 101, 32, 104, 101, 114, 109, 111, 115, 111, 32, 100, 101, 112, 97, 114, 116, 97, 109, 101, 110, 116, 111, 32, 99, 101, 114, 99, 97, 32, 100, 101, 108, 32, 109, 101, 116, 114, 111, 32, 122, 97, 112, 111, 116, 105, 116, 108, 97, 110, 106, 117, 97, 110, 32, 100, 101, 32, 100, 105, 111, 115, 32, 112, 101, 122, 97, 32, 32, 115, 97, 110, 116, 97, 32, 97, 110, 97, 32, 110, 116]",738920,2,65,0,TLAHUAC,False,MC,Departamentos,Venta
"Juan De Dios Peza 61, Santa Ana Nt...","[99, 99, 32, 115, 101, 32, 118, 101, 110, 100, 101, 32, 104, 101, 114, 109, 111, 115, 111, 32, 100, 101, 112, 97, 114, 116, 97, 109, 101, 110, 116, 111, 32, 99, 101, 114, 99, 97, 32, 100, 101, 108, 32, 109, 101, 116, 114, 111, 32, 122, 97, 112, 111, 116, 105, 116, 108, 97, 110, 106, 117, 97, 110, 32, 100, 101, 32, 100, 105, 111, 115, 32, 112, 101, 122, 97, 32, 32, 115, 97, 110, 116, 97, 32, 97, 110, 97, 32, 110, 116]",738920,2,65,0,TLAHUAC,False,MC,Departamentos,Venta
